BCS-ID;MSG;chem. formula;ICSD;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1.731;9.41;Cu2 Fe1 Si1 S4;;'0.0';0.2886;'Trivial';0;'1.0';0.7955;'Trivial';0;'2.0';1.1368;'Trivial';0;'3.0';1.4375;'Trivial';0;'4.0';1.6867;'Trivial';0;'5.0';;;;'6.0';;;
1.228;10.49;Ru1 Cl3;;'0.0';;;;'1.0';;;;'2.0';;;;'3.0';;;;'4.0';;;;'5.0';;;;'6.0';;;
0.357;11.5;Ca1 Fe5 O7;258571;'0.0';0;'ESFD (SM)';0;'1.0';0.0026;'ES (SM)';0;'2.0';0.0044;'Trivial';0;'3.0';0.0993;'Trivial';0;'4.0';0.1989;'Trivial';0;'5.0';;;;'6.0';;;
0.59;11.5;Er1 Cr1 O3;28487;'0.0';;;;'1.0';;;;'2.0';;;;'3.0';;;;'4.0';1.4865;'Trivial';0;'5.0';;;;'6.0';2.4102;'Trivial';0
0.33;11.53;Er1 Ge3;55524;'0.0';0.0276;'Trivial';0;'1.0';;;;'2.0';0.0505;'Trivial';0;'3.0';;;;'4.0';0.0039;'Trivial';0;'5.0';;;;'6.0';0.0047;'Trivial';0
0.601;11.53;Mn1 Ca1 Ge1;;'0.0';0.0256;'Trivial';0;'1.0';;;;'2.0';;;;'3.0';0.028;'Trivial';0;'4.0';;;;'5.0';;;;'6.0';;;
0.104;11.54;Er V O3;185838;'0.0';;;;'1.0';;;;'2.0';0.005;'TI';0;'3.0';;;;'4.0';;;;'5.0';;;;'6.0';;;
0.106;11.54;Dy V O3;40392;'0.0';;;;'1.0';;;;'2.0';;;;'3.0';;;;'4.0';;;;'5.0';;;;'6.0';;;
1.116;11.55;Ag Mn V O4;246202;'0.0';1.6999;'Trivial';0;'1.0';1.9659;'Trivial';0;'2.0';2.1387;'Trivial';0;'3.0';2.1771;'Trivial';0;'4.0';2.1894;'Trivial';0;'5.0';;;;'6.0';;;
1.181;11.55;Ba3 Fe3 O7 F;;'0.0';;;;'1.0';;;;'2.0';;;;'3.0';;;;'4.0';;;;'5.0';;;;'6.0';;;
1.351;11.55;Ba2 Co2 Cl1 F7;79479;'0.0';;;;'1.0';;;;'2.0';1.9407;'Trivial';0;'3.0';2.7414;'Trivial';0;'4.0';3.5146;'Trivial';0;'5.0';;;;'6.0';;;
1.749;11.55;Ho1 Sb1 Te1;;'0.0';0.0298;'TI';0;'1.0';;;;'2.0';;;;'3.0';;;;'4.0';0.0113;'Trivial';1;'5.0';;;;'6.0';;;
