Compound  SmmetryNum  SymetGroup
Mo3Si4Tm2  14  (P21/c)
Mo6Ni1Te8  2  (P-1)
Mo6Ni5Re4  136  (P42/mnm)
Mo6Pb1Se8  148  (R-3)
Mo6Se8Ti1  2  (P-1)
Mo7Ni4Re4  136  (P42/mnm)
Mo8Ni5Re2  136  (P42/mnm)
Na6O13Ti6  12  (C2/m)
Na6Sb4Tl1  15  (C2/c)
Nb1Rh1Si1  62  (Pnma)
Nb2Pd1Se6  12  (C2/m)
Nb4Ni1Si1  124  (P4/mcc)
Nb4Ni1Si8  166  (R-3m)
Nb4Ni7Si2  166  (R-3m)
Nb4O15Sr5  10  (P2/m)
Nb6Ni1Si6  166  (R-3m)
Nb6O21Sr7  148  (R-3)
Nd1Ni1Sb2  129  (P4/nmm)
Nd1Ni1Si2  63  (Cmcm)
Nd1Ni1Si2  63  (Cmcm)
Nd1Ni1Sn2  63  (Cmcm)
Nd1Ni2Sb2  139  (I4/mmm)
Nd1Ni2Si2  139  (I4/mmm)
Nd1Ni2Sn2  139  (I4/mmm)
Nd1Ni4Si1  65  (Cmmm)
Nd1Ni4Sn2  120  (I-4c2)
Nd1Pd1Sb1  51  (Pmma)
Nd1Pd1Sb2  129  (P4/nmm)
Nd1Pd1Sn1  189  (P-62m)
Nd1Pd1Zn1  189  (P-62m)
Nd1Pd2Si2  139  (I4/mmm)
Nd1Pt1Sn1  62  (Pnma)
Nd1Pt2Si2  129  (P4/nmm)
Nd1Pt2Si2  139  (I4/mmm)
Nd1Rh2Si2  139  (I4/mmm)
Nd1Rh2Sn4  62  (Pnma)
Nd1Ru1Si1  129  (P4/nmm)
Ni1O13Te6  148  (R-3)
Ni1Pd1Te1  62  (Pnma)
Ni1Pd2Te2  72  (Ibam)
Ni1Rh2Se4  12  (C2/m)
Ni1Rh2Sn1  225  (Fm-3m)
Ni1Sb1Tb1  216  (F-43m)
Ni1Sb1Tm1  216  (F-43m)
Ni1Sc3Si3  12  (C2/m)
Ni1Se4Si2  12  (C2/m)
Ni1Se4Ti2  12  (C2/m)
Ni1Se5Ta2  15  (C2/c)
Ni1Se7Ta2  12  (C2/m)
Ni1Si1Ti1  62  (Pnma)
Ni1Si1Zr1  62  (Pnma)
Ni1Si2Yb1  63  (Cmcm)
Ni1Sn1Th1  216  (F-43m)
Ni1Sn1Yb1  62  (Pnma)
Ni1Sn6Tm2  65  (Cmmm)
Ni10P3Sn5  2  (P-1)
Ni10P6Sr1  64  (Cmce)
Ni2Pu1Si2  139  (I4/mmm)
Ni2Sb2Sr1  139  (I4/mmm)
Ni2Sc1Si3  139  (I4/mmm)
Ni2Si2Th1  139  (I4/mmm)
Ni2Si2Yb1  139  (I4/mmm)
Ni2Si2Zr1  139  (I4/mmm)
Ni2Sn1Tb2  127  (P4/mbm)
Ni2Sn2Th1  129  (P4/nmm)
Ni2Ta2Te4  53  (Pmna)
Ni2Tb2Zn1  71  (Immm)
Ni21P6Sn2  225  (Fm-3m)
Ni3Pb2Se2  166  (R-3m)
Ni3Si4Zr2  64  (Cmce)
Ni3Si5Tm2  72  (Ibam)
Ni4Si7Ti4  139  (I4/mmm)
Ni5Si3Yb1  62  (Pnma)
Ni6Si2Tm3  229  (Im-3m)
Np1Sb1Te1  129  (P4/nmm)
Np2Re3Si5  128  (P4/mnc)
O12Sb5Yb3  217  (I-43m)
O12Te1Tl6  148  (R-3)
O13Sr2Ti6  12  (C2/m)
O15Sr1V10  64  (Cmce)
Os1Si1Zr1  62  (Pnma)
Os2Si2Th1  139  (I4/mmm)
Os2Si2Yb1  139  (I4/mmm)
Pb1Se4Tm2  62  (Pnma)
Pb1Se4Yb2  62  (Pnma)
Pb3Te1Zr5  193  (P63/mcm)
Pd1Pr1Tl1  189  (P-62m)
Pd1Sb1Tb1  194  (P63/mmc)
Pd1Sc6Te2  62  (Pnma)
Pd1Se6Ta2  12  (C2/m)
Pd1Si1Ti1  62  (Pnma)
Pd1Si1Zr1  62  (Pnma)
Pd1Sn1Te1  61  (Pbca)
Pd1Sn1Yb1  62  (Pnma)
Pd1Sn2Yb1  63  (Cmcm)
Pd1Sr1Tl2  63  (Cmcm)
Pd1Yb1Zn1  62  (Pnma)
Pd2Pu1Si2  139  (I4/mmm)
Pd2Sb2Sr1  139  (I4/mmm)
Pd2Sb2Sr1  129  (P4/nmm)
Pd2Si2Sr1  139  (I4/mmm)
Pd2Si2Th1  139  (I4/mmm)
Pd2Si2Yb1  139  (I4/mmm)
Pr1Rb1Te4  125  (P4/nbm)
Pr1Rh1Si2  63  (Cmcm)
Pr1Rh1Sn1  189  (P-62m)
Pr1Sb1Sc1  139  (I4/mmm)
Pr2Pt3Si5  72  (Ibam)
Pt1Sb1Tb1  216  (F-43m)
Pt1Se7Ta2  12  (C2/m)
Pt1Si1Ti1  62  (Pnma)
Pt1Si1Yb1  62  (Pnma)
Pt1Si1Zr1  62  (Pnma)
Pt1Sn1Sr1  62  (Pnma)
Pt1Sn1Yb1  189  (P-62m)
Pt1Yb1Zn1  62  (Pnma)
Pt2Pu1Si2  129  (P4/nmm)
Pt2Si2Th1  139  (I4/mmm)
Pt2Si2Th1  129  (P4/nmm)
Pt2Si2Yb1  139  (I4/mmm)
Pt3Pu2Si5  72  (Ibam)
Re1Si2Zr1  55  (Pbam)
Re2Sc3Si4  15  (C2/c)
Rh1Sc1Si2  62  (Pnma)
Rh1Sc3Si3  62  (Pnma)
Rh1Si1Ta1  62  (Pnma)
Rh1Si1Tb1  62  (Pnma)
Rh2Si2Yb1  139  (I4/mmm)
Rh4Si2Yb1  62  (Pnma)
Ru1Sc2Si2  12  (C2/m)
Ru1Si1Ti1  62  (Pnma)
Ru2Sb2Sr1  139  (I4/mmm)
Ru2Si2Th1  139  (I4/mmm)
Ru2Sn2Zn3  62  (Pnma)
Ru3Si4Zr2  15  (C2/c)
S13Sb6Sn4  12  (C2/m)
Sb1Sn1Ti1  70  (Fddd)
Sb1Te2Tl1  166  (R-3m)
Sb1Tm1Zr1  139  (I4/mmm)
Sb2Se1Te2  166  (R-3m)
Sb2Se2Te1  166  (R-3m)
Sb2Se4Yb1  62  (Pnma)
Sb2Si1Ti5  140  (I4/mcm)
Sb2Sn1Te4  166  (R-3m)
Sb2Sn1Ti5  140  (I4/mcm)
Sb2Sn1Zn1  122  (I-42d)
Sb2Sr1Zn1  62  (Pnma)
Sb2Yb1Zn2  164  (P-3m1)
Se1Si1Zr1  129  (P4/nmm)
Se17Ti1U8  12  (C2/m)
Se4Ti1Zr1  10  (P2/m)
Se4Tm2Yb1  62  (Pnma)
Se4Yb2Zn1  227  (Fd-3m)
Si1Te1Zr1  129  (P4/nmm)
Si1Te1Zr1  129  (P4/nmm)
Si2Tc2Th1  139  (I4/mmm)
Sn1Te1Zr1  129  (P4/nmm)
Sn1Te3Tl4  140  (I4/mcm)
Sn2Sr1Zn2  11  (P21/m)
Te4Ti1Zr1  10  (P2/m)
Ag2Pd14Te9  87  (I4/m)
Al10Ce1Fe2  63  (Cmcm)
Al10Ce1Ru2  63  (Cmcm)
Al10Fe2Th1  63  (Cmcm)
Al10Gd1Ru2  63  (Cmcm)
Al16Ce2Pt9  71  (Immm)
Al16Hf6Pd7  225  (Fm-3m)
Al16Ni7Ti6  225  (Fm-3m)
Al16Ni7Zr6  225  (Fm-3m)
Al16Pt7Zr6  225  (Fm-3m)
Al18Cr2Mg3  227  (Fd-3m)
Al18Mg3Mo2  227  (Fd-3m)
Al2Ge8Sc11  139  (I4/mmm)
Al20Ca1Cr2  227  (Fd-3m)
Al20Ce1Ti2  227  (Fd-3m)
Al20Cr2Gd1  227  (Fd-3m)
As1F6N1O2  12  (C2/m)
As1F6N2S3  2  (P-1)
As4Cu12S12  217  (I-43m)
B1Ca2F1N2  62  (Pnma)
B10Er3Ni19  12  (C2/m)
B10Gd3Ni19  12  (C2/m)
B12Ba7Ir12  166  (R-3m)
Ba1Cr10O15  64  (Cmce)
Ba1Cr10O15  64  (Cmce)
Ba1Ge12Pt4  204  (Im-3)
Ba3Cd1Hg10  71  (Immm)
Ba3Ge16Ir4  139  (I4/mmm)
Ba3Nb16O23  65  (Cmmm)
Ba3Nb16O23  65  (Cmmm)
Ba4Cl12Co2  14  (P21/c)
Ba4Fe3Se10  14  (P21/c)
Ba4Nb14O23  65  (Cmmm)
Ba4Nb14O23  65  (Cmmm)
Ba6Ge32Rh8  139  (I4/mmm)
Bi14S8Te13  148  (R-3)
Bi4Pb7Se13  12  (C2/m)
Bi6Pb1Te10  166  (R-3m)
C1B1Ni1Y1  129  (P4/nmm)
C1Er2N2O2  164  (P-3m1)
C1H2Co2O5  14  (P21/c)
C1H4Ho2O7  14  (P21/c)
C1K1La1O4  54  (Pcca)
C1N2Nd2O2  164  (P-3m1)
C1N2O2Pr2  164  (P-3m1)
C12Br6La10  12  (C2/m)
C3H1O6Tb1  62  (Pnma)
C4H4O10U1  15  (C2/c)
C4H6Cu1N8  2  (P-1)
C7Cr1N2O5  14  (P21/c)
Ca1K2N4O8  12  (C2/m)
Ca10Ge3Pt7  193  (P63/mcm)
Ca10Pt7Si3  193  (P63/mcm)
Ca7Ni4Sn13  83  (P4/m)
Cd23La6Pb1  225  (Fm-3m)
Cd23Pb1Pr6  225  (Fm-3m)
Cd23Pr6Sn1  225  (Fm-3m)
Ce2Ga10Ni1  139  (I4/mmm)
Ce2Ga10Pd1  139  (I4/mmm)
Ce2Pd14Si1  129  (P4/nmm)
Ce3Ga10Ni1  47  (Pmmm)
Ce3Pd20Si6  225  (Fm-3m)
Ce3Pd6Sn10  63  (Cmcm)
Ce5P12Ru19  189  (P-62m)
Ce6Mg23Si1  225  (Fm-3m)
Ce7Ge10Li8  65  (Cmmm)
Cl16Cu16O8  70  (Fddd)
Co10Ge3O16  166  (R-3m)
Co13La6Sb1  140  (I4/mcm)
Cr1K1O7P2  14  (P21/c)
Cr1K1S1V1  216  (F-43m)
Cr10O15Sr1  64  (Cmce)
Cr2I1O4P1  14  (P21/c)
Cr6Ni16Si7  225  (Fm-3m)
Cu1K1O4P1  61  (Pbca)
Cu1O1P1U1  129  (P4/nmm)
Cu12S13Sb4  217  (I-43m)
Cu2F1O4P1  15  (C2/c)
Dy1Ni10Si2  129  (P4/nmm)
Er1O2S3U2  139  (I4/mmm)
Er5Ge10Ir4  127  (P4/mbm)
Er5Ge10Rh4  127  (P4/mbm)
F1Fe1O4S1  2  (P-1)
F1Fe2O4P1  15  (C2/c)
F1Mn2O4P1  15  (C2/c)
F2Ge1O4V2  62  (Pnma)
F3O1Rb1V1  55  (Pbam)
Fe13La6Pb1  140  (I4/mcm)
Fe15Ga2Nd2  166  (R-3m)
Fe19P12Th5  12  (C2/m)
Fe6Na14O16  2  (P-1)
Ga10La2Ni1  139  (I4/mmm)
Ga10Os3Tm2  127  (P4/mbm)
Ga10Ru3Yb2  127  (P4/mbm)
Ga12Nd2Pd1  125  (P4/nbm)
Ga16Ru7Ti6  225  (Fm-3m)
Ga20Ni11U4  12  (C2/m)
Ga4In3Sr11  225  (Fm-3m)
Gd3In12Pt4  164  (P-3m1)
Gd5Ge10Ir4  127  (P4/mbm)
Gd5Ge10Rh4  127  (P4/mbm)
Ge2Nd2Zn15  166  (R-3m)
Ge4In6La11  139  (I4/mmm)
H1Cu1F1O1  14  (P21/c)
H1Cu2O5P1  58  (Pnnm)
H1Fe1O7P2  14  (P21/c)
H1Gd1O5S1  14  (P21/c)
H1Mo1O9S2  14  (P21/c)
H1O6Ti2V1  14  (P21/c)
H2Cu1N2O7  14  (P21/c)
H2Cu1O5S1  2  (P-1)
H2Fe1O5V1  2  (P-1)
H3Cu1N3O6  14  (P21/c)
H4Cu1O6P2  14  (P21/c)
H4Fe1O6P1  14  (P21/c)
H5Cu1O5P1  14  (P21/c)
H6O6P3Yb1  12  (C2/m)
In16Pt7Tb2  65  (Cmmm)
In20Ni11Y4  12  (C2/m)
In9La11Ni4  65  (Cmmm)
In9La11Pd4  65  (Cmmm)
K1Mo1O8P2  14  (P21/c)
K1O7Si2U1  127  (P4/mbm)
K1P2Pu1S7  14  (P21/c)
K2Pd3S6U1  69  (Fmmm)
La5O7S6V3  59  (Pmmn)
Li1O5P1V1  2  (P-1)
Li5O9P2V1  140  (I4/mcm)
Mg6Ni16Si7  225  (Fm-3m)
Mo10Ni1Re4  136  (P42/mnm)
Mo9Rb2Se10  148  (R-3)
Na1O5P1V1  14  (P21/c)
Na1O5P1V1  14  (P21/c)
Na1O8P1W2  11  (P21/m)
Nb10Ni1Si2  166  (R-3m)
Nb8Pt1Se20  12  (C2/m)
Nd5P12Ru19  189  (P-62m)
Ni9Pt4Ti11  15  (C2/c)
Ni9Pt4Ti11  15  (C2/c)
Ag1Er1O8W2  12  (C2/m)
Ag1O10P2V2  14  (P21/c)
Ag8O4S2Si1  141  (I41/amd)
As1Na1O5V1  14  (P21/c)
As2Ba1O8V1  14  (P21/c)
B1Br1Eu2N2  166  (R-3m)
B1Fe1Ni2O5  55  (Pbam)
B1Ga1Ni2O5  55  (Pbam)
B1Nb1Ni2O6  62  (Pnma)
B2Cd1Cu2O6  14  (P21/c)
B2Cl2Er2O5  55  (Pbam)
B2Co1Cu2O6  14  (P21/c)
B2Co1Fe4P1  140  (I4/mcm)
B2Cu2O6Sr1  140  (I4/mcm)
B2Fe4Mn1P1  140  (I4/mcm)
B2Gd1Na3O6  14  (P21/c)
B2Ir5Mg2V1  127  (P4/mbm)
B2Ir5Sc2V1  127  (P4/mbm)
B2La3N3Ni2  139  (I4/mmm)
B4Ni7O16U1  58  (Pnnm)
Ba1Co2O8P2  148  (R-3)
Ba1Cu1O7P2  2  (P-1)
Ba1Cu1O7P2  2  (P-1)
Ba1Fe1K1O3  64  (Cmce)
Ba1Fe2O1S2  59  (Pmmn)
Ba1Fe2O8P2  2  (P-1)
Ba1K1Mn1O4  62  (Pnma)
Ba1Mn2O6Y1  12  (C2/m)
Ba1Mn2O8V2  142  (I41/acd)
Ba1Ni2O8V2  148  (R-3)
Ba11Cd6Sb12  12  (C2/m)
Ba2Co1O5Y1  14  (P21/c)
Ba2Co1O8P2  14  (P21/c)
Ba2Cu3O6Y1  115  (P-4m2)
Ba2Cu3O6Y1  123  (P4/mmm)
Ba2Cu3O7Y1  47  (Pmmm)
Ba2Cu3O7Y1  47  (Pmmm)
Ba2Cu3O7Y1  47  (Pmmm)
Ba2Cu3O7Y1  47  (Pmmm)
Ba2Cu3O7Y1  47  (Pmmm)
Ba2Cu3O7Y1  47  (Pmmm)
Ba2Cu3O7Y1  47  (Pmmm)
Ba2Ni1O8P2  14  (P21/c)
Ba3Cr2O9W1  190  (P-62c)
Ba6N6O1Os2  148  (R-3)
Ba6N6O1Re2  148  (R-3)
Bi1Co1O5P1  14  (P21/c)
Bi1I1O3Te1  129  (P4/nmm)
Bi1La1O1S2  129  (P4/nmm)
Bi1Ni1O5P1  14  (P21/c)
Bi2I1O4Pr1  123  (P4/mmm)
Bi2I1O4Tm1  123  (P4/mmm)
C1B2Ce1Ir2  139  (I4/mmm)
C1B2Ce1Rh2  139  (I4/mmm)
C1B2Dy1Ni2  139  (I4/mmm)
C1B2Er1Ni2  139  (I4/mmm)
C1B2Gd1Ni2  139  (I4/mmm)
C1B2Gd1Rh2  139  (I4/mmm)
C1B2Nd1Rh2  139  (I4/mmm)
C1Cl2Eu2N2  12  (C2/m)
C1Cl2O3Pb2  127  (P4/mbm)
C1Fe2Si2Y2  12  (C2/m)
C1P1Ru2Tb1  63  (Cmcm)
C10Fe22Mo12  12  (C2/m)
C2B1Fe2Mn5  62  (Pnma)
C2Bi2Ca1O8  71  (Immm)
C6Co1N6Pr1  194  (P63/mmc)
C6H8Fe2O16  2  (P-1)
Cl1Co2O4P1  15  (C2/c)
Cl1Cu6O8Y1  225  (Fm-3m)
Cl1Er1O4W1  12  (C2/m)
Cl1Fe2O4P1  15  (C2/c)
Cl1Gd1O4W1  12  (C2/m)
Cl1Ho1O4W1  12  (C2/m)
Cl1O4W1Yb1  2  (P-1)
Cl3Fe1N4S4  14  (P21/c)
Cl3Fe1N4S4  14  (P21/c)
Cl4Hg4I2S1  14  (P21/c)
Cl7Mo1O1S1  14  (P21/c)
Co1Cs1O4P1  14  (P21/c)
Co1Fe1O5P1  62  (Pnma)
Co2K4O5Rb2  136  (P42/mnm)
Co2O8P2Sr1  2  (P-1)
Cr1Mo1O7V1  2  (P-1)
Cr1O7P2Rb1  14  (P21/c)
Cr1Rb1S1V1  216  (F-43m)
Cr2K2O12U2  14  (P21/c)
Cr2S8Tl1V3  12  (C2/m)
Cs1Fe1O7P2  14  (P21/c)
Cs1Mo1O7P2  14  (P21/c)
Cs1O7P2Ti1  14  (P21/c)
Cs1P2Pu1S7  14  (P21/c)
Cs1Rb14Tl27  189  (P-62m)
Cs2Mo12Te14  148  (R-3)
Cs2Pd3S6U1  69  (Fmmm)
Cs2Pt3S6U1  69  (Fmmm)
Cs4Mo18Te20  148  (R-3)
Cs6Mo24Te26  148  (R-3)
Cu1F1Nb1O3  2  (P-1)
Cu1F1S1Sr1  129  (P4/nmm)
Cu1Fe1O5P1  62  (Pnma)
Cu1Gd2K1S4  63  (Cmcm)
Cu1Ho1O8W2  13  (P2/c)
Cu1Ho2K1S4  63  (Cmcm)
Cu1I3Na1O9  2  (P-1)
Cu1Na1O4P1  14  (P21/c)
Cu1O1P1Th1  129  (P4/nmm)
Cu1O7P2Pb1  14  (P21/c)
Cu1O7P2Sr1  14  (P21/c)
Cu4Dy4K2S9  12  (C2/m)
Er1Na1P2S6  2  (P-1)
Er9Fe10Ge10  71  (Immm)
F1Gd1Mo1O4  14  (P21/c)
F1Ho1Mo1O4  14  (P21/c)
F1O3Se1Tm1  14  (P21/c)
F6Ni3O6Sb4  217  (I-43m)
F7K1Pd1Zr1  52  (Pnna)
Fe1Ge2O7Y1  11  (P21/m)
Fe1K2Li3O4  14  (P21/c)
Fe1O1P1Pr1  129  (P4/nmm)
Fe2K3Na1O8  164  (P-3m1)
Fe2O1S2Sr1  59  (Pmmn)
Gd1K1Mo2O8  2  (P-1)
Gd1O1P1Zn1  166  (R-3m)
H1As1Co2O5  58  (Pnnm)
H1As1Mn2O5  58  (Pnnm)
H1Ce2Li1O3  71  (Immm)
H1Cl1Cu1O1  14  (P21/c)
H1Cl1Cu1O1  14  (P21/c)
H1Cr1O8Se3  14  (P21/c)
H1Li1Nd2O3  71  (Immm)
H10Cu1O9S1  2  (P-1)
H10Cu1O9S1  2  (P-1)
H10Cu1O9S1  2  (P-1)
H2Ba8Bi4O1  139  (I4/mmm)
H2Cl1Ho1O2  11  (P21/m)
H2Cl1O2Tb1  11  (P21/m)
H2Cl1O2Tm1  11  (P21/m)
H2Cl1O2Tm1  62  (Pnma)
H2Cu1O4Si1  148  (R-3)
H2Cu1O5Se1  2  (P-1)
H2Cu2O7Se2  14  (P21/c)
H2Fe3O10P2  14  (P21/c)
H3Cl1Cu2O3  11  (P21/m)
H3Cl1Cu2O3  62  (Pnma)
H3Cl1Cu2O3  11  (P21/m)
H3Cl1Cu2O3  14  (P21/c)
H3Cl1Cu2O3  62  (Pnma)
H3Fe4O15P3  15  (C2/c)
H4Co1O5Se1  14  (P21/c)
H4I3O11Yb1  2  (P-1)
H4Na2O5Ti1  71  (Immm)
H8Cl2Co1O4  14  (P21/c)
H8Cl2Mn1O4  14  (P21/c)
H8Cl2Ni1O4  14  (P21/c)
H8Cl2Ni1O4  14  (P21/c)
H8Mn5O12S1  2  (P-1)
Ho1Li1O8W2  13  (P2/c)
I3Mn2O5Sb3  2  (P-1)
I4Nb4O1Te9  15  (C2/c)
I4O1Ta4Te9  15  (C2/c)
Ir1K2Na2O4  14  (P21/c)
K1Li1Mn1O2  12  (C2/m)
K1Na2Ni1O2  64  (Cmce)
K2Mo2Ni1O8  64  (Cmce)
K3Na1O8Ru2  15  (C2/c)
Li1Ni1O4P1  62  (Pnma)
Li1O6Si2V1  14  (P21/c)
Li1O6Si2V1  15  (C2/c)
Li2Mn1O7P2  14  (P21/c)
Li2O12S3V2  15  (C2/c)
Mg2Si10Sr11  12  (C2/m)
Mn1Nd1O1P1  129  (P4/nmm)
Mo1O7P2Rb1  14  (P21/c)
Mo12Rb2Se14  148  (R-3)
N1O3Si1Sr2  14  (P21/c)
N1O3Si1Sr2  14  (P21/c)
N1O3Si1Sr2  14  (P21/c)
Na1O6Si2V1  15  (C2/c)
Na1O7P2Ti1  14  (P21/c)
Na1O7P2Yb1  14  (P21/c)
Na1P2S6Yb1  2  (P-1)
Na2O9Sr1V3  14  (P21/c)
Nd2O5S2Ti2  139  (I4/mmm)
Ni1O10P2V2  14  (P21/c)
Ni1O10P2V2  14  (P21/c)
Ni15Pt1Ti16  10  (P2/m)
Ni16Pt1Ti15  10  (P2/m)
O1Os1P1Pr1  129  (P4/nmm)
O1P1Pr1Zn1  166  (R-3m)
O7P2Rb1Ti1  14  (P21/c)
O7Se2V1Zn1  14  (P21/c)
P2Pu1Rb1S7  14  (P21/c)
Pd3Rb2S6U1  69  (Fmmm)
Ag1Ba1S3Tb1  12  (C2/m)
Ag1Cs1F6Fe1  62  (Pnma)
Ag2Cu1N4O12  2  (P-1)
Ag2S4Sn1Zn1  121  (I-42m)
Al1B2La2Os2  15  (C2/c)
Al1F6Li1Yb1  163  (P-31c)
Al1F7Na2Ni1  74  (Imma)
Al2B1La1Os2  123  (P4/mmm)
Al2B1La1Ru2  123  (P4/mmm)
Al2N1Ni1Ti3  227  (Fd-3m)
Al8Fe5Si9U6  71  (Immm)
As1Bi1Co1O5  2  (P-1)
As1Bi1Ni1O5  2  (P-1)
As1Ce1Mn1O1  129  (P4/nmm)
As1Cl1Co2O4  11  (P21/m)
As1Co1Nd1O1  129  (P4/nmm)
As1Cr1La1O1  129  (P4/nmm)
As1Cu1O1Th1  129  (P4/nmm)
As1F1Fe1Sr1  13  (P2/c)
As1Fe1O1Pr1  67  (Cmme)
As1Fe1O1Pr1  67  (Cmme)
As1Fe1O1Pr1  129  (P4/nmm)
As1Fe1O1Tb1  129  (P4/nmm)
As1Hg1S3Tl1  121  (I-42m)
As1La1Ni1O1  129  (P4/nmm)
As1La1O1Ru1  129  (P4/nmm)
As1Li1Ni1O4  62  (Pnma)
As1Mn1Nd1O1  129  (P4/nmm)
As2Ba1Cu1O7  14  (P21/c)
As2Ba1Cu1O7  14  (P21/c)
As2Ba1Cu2O8  14  (P21/c)
As2Ba1O1Ti2  123  (P4/mmm)
As2Ba2Mn2O1  12  (C2/m)
As2Ca1Cu1O7  14  (P21/c)
As2Ca1Cu1O7  14  (P21/c)
As2Co1O7Sr1  14  (P21/c)
As2Cu1O7Pb1  14  (P21/c)
As2Cu1O7Sr1  14  (P21/c)
As2Mn1S5Tl2  64  (Cmce)
Au1Co1Na4O5  11  (P21/m)
Au1Co1Na4O5  63  (Cmcm)
B2Co5Hf2Mn1  127  (P4/mbm)
B2Co5Mn1Ti2  127  (P4/mbm)
Ba1Bi4Br2O6  139  (I4/mmm)
Ba1Co2Gd1O5  47  (Pmmm)
Ba1Co2Gd1O5  47  (Pmmm)
Ba1Co2Ho1O6  47  (Pmmm)
Ba1Co2Nd1O5  47  (Pmmm)
Ba1Co2Nd1O5  47  (Pmmm)
Ba1Co2Nd1O6  47  (Pmmm)
Ba1Cr2O14P4  2  (P-1)
Ba1Cu1O6Se2  14  (P21/c)
Ba1Cu2O7Si2  62  (Pnma)
Ba1Dy2Ni1O5  71  (Immm)
Ba1Dy2O5Pd1  127  (P4/mbm)
Ba1Dy2O5Zn1  62  (Pnma)
Ba1Er1Mn2O5  123  (P4/mmm)
Ba1Er2Ni1O5  71  (Immm)
Ba1Er2O5Zn1  62  (Pnma)
Ba1F7Fe1Mn1  14  (P21/c)
Ba1Fe1Nd2S5  140  (I4/mcm)
Ba1Fe2Gd1O5  51  (Pmma)
Ba1Fe2Nd1O5  47  (Pmmm)
Ba1Fe2O14P4  15  (C2/c)
Ba1Fe2O14P4  2  (P-1)
Ba1Fe4O8Sr1  162  (P-31m)
Ba1Gd2Ni1O5  71  (Immm)
Ba1Hg1O5Ru1  176  (P63/m)
Ba1Ho2O5Pd1  127  (P4/mbm)
Ba1In2Nd2S7  55  (Pbam)
Ba1Mn1O4Rb1  62  (Pnma)
Ba1Mn2O6Tb1  65  (Cmmm)
Ba1Mn3O12P3  74  (Imma)
Ba1Mo2O14P4  15  (C2/c)
Ba1Mo2O16P4  14  (P21/c)
Ba1Nd2Ni1O5  71  (Immm)
Ba1Ni1O5Pr2  71  (Immm)
Ba1Ni1O5Tb2  71  (Immm)
Ba1Ni1O5Tm2  71  (Immm)
Ba1Ni1O5Tm2  62  (Pnma)
Ba1Ni1O5Yb2  62  (Pnma)
Ba1O1Sb2Ti2  123  (P4/mmm)
Ba1O1Sb2Ti2  123  (P4/mmm)
Ba1O14P4Ti2  15  (C2/c)
Ba1O5Pd1Tb2  127  (P4/mbm)
Ba1O5Tm2Zn1  62  (Pnma)
Ba2Bi1O6Ru1  63  (Cmcm)
Ba2Bi1O6Tb1  12  (C2/m)
Ba2Cr1Nb1O6  194  (P63/mmc)
Ba2Cu3Ho1O6  123  (P4/mmm)
Ba2Cu3Ho1O7  47  (Pmmm)
Ba2Cu3Ho1O7  47  (Pmmm)
Ba2Cu3La1O7  47  (Pmmm)
Ba2Cu3Li1O6  69  (Fmmm)
Ba2Cu3Lu1O6  123  (P4/mmm)
Ba2Cu3Na1O6  69  (Fmmm)
Ba2Cu3O7Pr1  47  (Pmmm)
Ba2Cu3O7Pr1  47  (Pmmm)
Ba2Cu3O7Tm1  47  (Pmmm)
Ba2Cu4Dy1O8  65  (Cmmm)
Ba2Cu4Er1O8  65  (Cmmm)
Ba2Cu4O8Yb1  65  (Cmmm)
Ba2Er1O6Ru1  225  (Fm-3m)
Ba2Eu1Nb1O6  225  (Fm-3m)
Ba2Eu1O6Re1  225  (Fm-3m)
Ba2Fe2Li1N3  15  (C2/c)
Ba2Ho1O6Re1  225  (Fm-3m)
Ba2Ir1O6Pr1  225  (Fm-3m)
Ba2Ir1O6Tb1  225  (Fm-3m)
Ba2La1O6Ru1  2  (P-1)
Ba2Mn2O1Sb2  194  (P63/mmc)
Ba2Na1Ni3O6  69  (Fmmm)
Ba2Nb1O6Tm1  225  (Fm-3m)
Ba2Nd1O6Ru1  14  (P21/c)
Ba2Nd1O6Ru1  225  (Fm-3m)
Ba2Ni1O6Te1  166  (R-3m)
Ba2O6Re1Tm1  225  (Fm-3m)
Ba2Te7Ti1U1  62  (Pnma)
Ba3Ca1Ir2O9  15  (C2/c)
Ba3Ca1O9Ru2  190  (P-62c)
Ba3Ca1O9Ru2  164  (P-3m1)
Ba3Cl2Cu2O4  51  (Pmma)
Ba3Cr2Mo1O9  194  (P63/mmc)
Ba3Ir2O9Sr1  15  (C2/c)
Ba3Nd1O9Ru2  194  (P63/mmc)
Ba3Nd1O9Ru2  15  (C2/c)
Ba3O9Ru2Yb1  194  (P63/mmc)
Ba3O9Ru2Zn1  194  (P63/mmc)
Ba4Cu6O13Y2  47  (Pmmm)
Ba5Cd2F1Sb5  63  (Cmcm)
Ba5Cd2O2Sb4  12  (C2/m)
Be2Gd2Ge1O7  113  (P-421m)
Bi1Cu4I1Se4  62  (Pnma)
Bi1I1Mn1Se2  12  (C2/m)
Bi2Br1O4Pr1  123  (P4/mmm)
Bi2Br1O4Tb1  123  (P4/mmm)
Bi2Br1O4Tm1  123  (P4/mmm)
Bi2Cl1Eu1O4  123  (P4/mmm)
Bi2Cl1O4Pr1  123  (P4/mmm)
Bi2Cl1O4Tb1  123  (P4/mmm)
Bi2Cl1O4Tm1  123  (P4/mmm)
Bi3K3Na2Sn1  73  (Ibca)
